id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,temperature,fuel_price,cpi,unemployment,sell_price,day_of_month,week_of_year,quarter,is_weekend,is_event,snap
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_961,10,2025-08-18,2025_34,Monday,1,8,2025,,,,,0,0,0,85.7,3.06,312.45,4.12,7.42,18,34,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_962,6,2025-08-19,2025_34,Tuesday,2,8,2025,,,,,0,0,0,78.0,2.95,312.24,4.22,7.42,19,34,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_963,7,2025-08-20,2025_34,Wednesday,3,8,2025,,,,,0,0,0,72.0,3.04,312.07,4.14,7.42,20,34,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_964,10,2025-08-21,2025_34,Thursday,4,8,2025,,,,,0,0,0,76.2,2.99,312.02,4.13,7.42,21,34,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_965,10,2025-08-22,2025_34,Friday,5,8,2025,,,,,0,0,0,76.3,2.96,313.42,4.17,7.42,22,34,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_966,17,2025-08-23,2025_34,Saturday,6,8,2025,,,,,0,0,0,69.4,3.21,312.26,4.06,7.42,23,34,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_967,8,2025-08-24,2025_34,Sunday,7,8,2025,,,,,0,0,0,74.7,3.08,311.81,4.11,7.54,24,34,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_968,7,2025-08-25,2025_35,Monday,1,8,2025,,,,,0,0,0,72.0,3.09,312.13,4.2,7.54,25,35,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_969,6,2025-08-26,2025_35,Tuesday,2,8,2025,,,,,0,0,0,80.0,3.03,312.4,4.06,7.54,26,35,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_970,8,2025-08-27,2025_35,Wednesday,3,8,2025,,,,,0,0,0,75.3,3.03,312.66,4.21,7.54,27,35,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_971,9,2025-08-28,2025_35,Thursday,4,8,2025,,,,,0,0,0,73.4,3.12,312.68,4.23,7.54,28,35,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_972,6,2025-08-29,2025_35,Friday,5,8,2025,,,,,0,0,0,74.0,3.03,312.75,4.13,7.54,29,35,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_973,9,2025-08-30,2025_35,Saturday,6,8,2025,,,,,0,0,0,75.4,3.07,312.24,4.17,7.54,30,35,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_974,12,2025-08-31,2025_35,Sunday,7,8,2025,,,,,0,0,0,77.0,3.01,312.65,4.21,7.61,31,35,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_975,8,2025-09-01,2025_36,Monday,1,9,2025,,,,,1,1,1,68.7,2.99,312.18,4.13,7.61,1,36,3,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_976,12,2025-09-02,2025_36,Tuesday,2,9,2025,,,,,1,1,1,68.2,2.9,312.3,4.2,7.61,2,36,3,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_977,6,2025-09-03,2025_36,Wednesday,3,9,2025,,,,,1,1,1,78.6,2.85,312.2,4.12,7.61,3,36,3,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_978,9,2025-09-04,2025_36,Thursday,4,9,2025,,,,,1,1,1,70.7,2.98,312.11,4.13,7.61,4,36,3,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_979,8,2025-09-05,2025_36,Friday,5,9,2025,,,,,1,1,1,65.4,3.0,313.03,4.12,7.61,5,36,3,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_980,9,2025-09-06,2025_36,Saturday,6,9,2025,,,,,1,1,1,74.4,2.89,312.9,4.18,7.61,6,36,3,1,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_981,7,2025-09-07,2025_36,Sunday,7,9,2025,,,,,1,1,1,74.2,2.99,313.03,4.22,7.54,7,36,3,1,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_982,5,2025-09-08,2025_37,Monday,1,9,2025,,,,,0,0,0,63.9,2.99,312.67,4.15,7.54,8,37,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_983,7,2025-09-09,2025_37,Tuesday,2,9,2025,,,,,0,0,0,72.4,2.81,312.99,4.1,7.54,9,37,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_984,8,2025-09-10,2025_37,Wednesday,3,9,2025,,,,,0,0,0,74.6,2.9,311.99,4.11,7.54,10,37,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_985,9,2025-09-11,2025_37,Thursday,4,9,2025,,,,,0,0,0,72.5,3.0,313.06,4.18,7.54,11,37,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_986,10,2025-09-12,2025_37,Friday,5,9,2025,,,,,0,0,0,73.5,3.0,312.8,4.26,7.54,12,37,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_987,11,2025-09-13,2025_37,Saturday,6,9,2025,,,,,0,0,0,63.0,2.87,313.0,4.19,7.54,13,37,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_988,10,2025-09-14,2025_37,Sunday,7,9,2025,,,,,0,0,0,71.4,2.97,312.92,4.15,7.47,14,37,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_989,7,2025-09-15,2025_38,Monday,1,9,2025,,,,,0,0,0,67.9,3.04,312.39,4.21,7.47,15,38,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_990,6,2025-09-16,2025_38,Tuesday,2,9,2025,,,,,0,0,0,66.7,3.01,312.2,4.16,7.47,16,38,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_991,7,2025-09-17,2025_38,Wednesday,3,9,2025,,,,,0,0,0,73.2,2.94,312.54,4.16,7.47,17,38,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_992,8,2025-09-18,2025_38,Thursday,4,9,2025,,,,,0,0,0,75.9,2.9,313.06,4.13,7.47,18,38,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_993,9,2025-09-19,2025_38,Friday,5,9,2025,,,,,0,0,0,77.2,2.89,313.13,4.25,7.47,19,38,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_994,8,2025-09-20,2025_38,Saturday,6,9,2025,,,,,0,0,0,74.5,2.97,312.33,4.05,7.47,20,38,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_995,6,2025-09-21,2025_38,Sunday,7,9,2025,,,,,0,0,0,67.0,2.95,312.5,4.22,7.51,21,38,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_996,7,2025-09-22,2025_39,Monday,1,9,2025,,,,,0,0,0,69.0,2.98,312.62,4.16,7.51,22,39,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_997,6,2025-09-23,2025_39,Tuesday,2,9,2025,,,,,0,0,0,70.8,2.93,312.79,4.17,7.51,23,39,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_998,5,2025-09-24,2025_39,Wednesday,3,9,2025,,,,,0,0,0,67.3,2.98,312.4,4.27,7.51,24,39,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_999,5,2025-09-25,2025_39,Thursday,4,9,2025,,,,,0,0,0,67.0,2.92,312.4,4.16,7.51,25,39,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1000,7,2025-09-26,2025_39,Friday,5,9,2025,,,,,0,0,0,70.1,2.97,312.65,4.16,7.51,26,39,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1001,8,2025-09-27,2025_39,Saturday,6,9,2025,,,,,0,0,0,65.4,2.98,313.03,4.19,7.51,27,39,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1002,9,2025-09-28,2025_39,Sunday,7,9,2025,,,,,0,0,0,61.8,2.84,312.55,4.22,7.52,28,39,3,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1003,7,2025-09-29,2025_40,Monday,1,9,2025,,,,,0,0,0,63.0,2.76,312.99,4.18,7.52,29,40,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1004,5,2025-09-30,2025_40,Tuesday,2,9,2025,,,,,0,0,0,68.0,3.02,313.48,4.13,7.52,30,40,3,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1005,5,2025-10-01,2025_40,Wednesday,3,10,2025,,,,,1,1,1,64.5,2.92,312.55,4.16,7.52,1,40,4,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1006,7,2025-10-02,2025_40,Thursday,4,10,2025,,,,,1,1,1,65.9,2.76,313.01,4.27,7.52,2,40,4,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1007,6,2025-10-03,2025_40,Friday,5,10,2025,,,,,1,1,1,67.2,2.83,313.52,4.22,7.52,3,40,4,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1008,6,2025-10-04,2025_40,Saturday,6,10,2025,,,,,1,1,1,61.7,2.95,312.96,4.24,7.52,4,40,4,1,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1009,8,2025-10-05,2025_40,Sunday,7,10,2025,,,,,1,1,1,67.1,2.86,312.91,4.21,7.68,5,40,4,1,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1010,9,2025-10-06,2025_41,Monday,1,10,2025,,,,,1,1,1,64.9,2.84,313.63,4.19,7.68,6,41,4,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1011,6,2025-10-07,2025_41,Tuesday,2,10,2025,,,,,1,1,1,56.5,2.99,313.06,4.31,7.68,7,41,4,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1012,7,2025-10-08,2025_41,Wednesday,3,10,2025,,,,,0,0,0,69.6,2.79,313.64,4.22,7.68,8,41,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1013,6,2025-10-09,2025_41,Thursday,4,10,2025,,,,,0,0,0,59.6,2.81,313.39,4.21,7.68,9,41,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1014,8,2025-10-10,2025_41,Friday,5,10,2025,,,,,0,0,0,53.5,2.89,313.1,4.29,7.68,10,41,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1015,10,2025-10-11,2025_41,Saturday,6,10,2025,,,,,0,0,0,56.3,2.9,313.44,4.2,7.68,11,41,4,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1016,11,2025-10-12,2025_41,Sunday,7,10,2025,,,,,0,0,0,56.1,2.91,313.4,4.21,7.41,12,41,4,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1017,9,2025-10-13,2025_42,Monday,1,10,2025,,,,,0,0,0,61.2,2.94,313.7,4.24,7.41,13,42,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1018,8,2025-10-14,2025_42,Tuesday,2,10,2025,,,,,0,0,0,59.3,2.88,313.09,4.25,7.41,14,42,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1019,6,2025-10-15,2025_42,Wednesday,3,10,2025,,,,,0,0,0,58.7,2.9,313.34,4.26,7.41,15,42,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1020,14,2025-10-16,2025_42,Thursday,4,10,2025,,,,,0,0,0,63.2,2.84,313.32,4.36,7.41,16,42,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1021,11,2025-10-17,2025_42,Friday,5,10,2025,,,,,0,0,0,61.5,2.87,313.64,4.27,7.41,17,42,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1022,8,2025-10-18,2025_42,Saturday,6,10,2025,,,,,0,0,0,61.1,2.87,312.97,4.14,7.41,18,42,4,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1023,7,2025-10-19,2025_42,Sunday,7,10,2025,,,,,0,0,0,61.3,2.87,313.8,4.28,7.47,19,42,4,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1024,7,2025-10-20,2025_43,Monday,1,10,2025,,,,,0,0,0,62.1,2.92,313.6,4.27,7.47,20,43,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1025,9,2025-10-21,2025_43,Tuesday,2,10,2025,,,,,0,0,0,48.2,2.9,312.91,4.27,7.47,21,43,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1026,6,2025-10-22,2025_43,Wednesday,3,10,2025,,,,,0,0,0,56.7,2.86,313.93,4.29,7.47,22,43,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1027,8,2025-10-23,2025_43,Thursday,4,10,2025,,,,,0,0,0,47.3,2.79,314.36,4.28,7.47,23,43,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1028,9,2025-10-24,2025_43,Friday,5,10,2025,,,,,0,0,0,58.1,2.86,313.89,4.28,7.47,24,43,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1029,8,2025-10-25,2025_43,Saturday,6,10,2025,,,,,0,0,0,57.7,2.85,314.07,4.32,7.47,25,43,4,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1030,7,2025-10-26,2025_43,Sunday,7,10,2025,,,,,0,0,0,62.7,2.87,313.56,4.26,7.64,26,43,4,1,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1031,6,2025-10-27,2025_44,Monday,1,10,2025,,,,,0,0,0,63.1,3.03,312.88,4.25,7.64,27,44,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1032,7,2025-10-28,2025_44,Tuesday,2,10,2025,,,,,0,0,0,58.0,2.81,312.82,4.45,7.64,28,44,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1033,7,2025-10-29,2025_44,Wednesday,3,10,2025,,,,,0,0,0,54.2,2.88,313.68,4.27,7.64,29,44,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1034,6,2025-10-30,2025_44,Thursday,4,10,2025,,,,,0,0,0,58.9,2.94,313.36,4.31,7.64,30,44,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1035,9,2025-10-31,2025_44,Friday,5,10,2025,Halloween,National,,,0,0,0,53.6,2.86,313.25,4.24,7.64,31,44,4,0,1,0
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1036,10,2025-11-01,2025_44,Saturday,6,11,2025,,,,,1,1,1,56.0,3.04,313.6,4.32,7.64,1,44,4,1,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1037,6,2025-11-02,2025_44,Sunday,7,11,2025,,,,,1,1,1,60.7,2.82,313.89,4.27,7.42,2,44,4,1,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1038,7,2025-11-03,2025_45,Monday,1,11,2025,,,,,1,1,1,52.8,2.88,313.08,4.3,7.42,3,45,4,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1039,10,2025-11-04,2025_45,Tuesday,2,11,2025,,,,,1,1,1,59.4,2.79,313.5,4.38,7.42,4,45,4,0,1,1
FOODS_2_002_CA_1,FOODS_2_002,FOODS_2,FOODS,CA_1,CA,d_1040,10,2025-11-05,2025_45,Wednesday,3,11,2025,,,,,1,1,1,58.5,2.82,314.31,4.35,7.42,5,45,4,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_732,4,2025-01-01,2025_01,Wednesday,3,1,2025,NewYear,National,,,1,0,1,50.7,3.16,307.9,4.56,7.27,1,1,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_733,5,2025-01-02,2025_01,Thursday,4,1,2025,,,,,1,0,1,53.2,2.97,307.91,4.58,7.27,2,1,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_734,5,2025-01-03,2025_01,Friday,5,1,2025,,,,,1,0,1,49.6,3.03,308.55,4.59,7.27,3,1,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_735,5,2025-01-04,2025_01,Saturday,6,1,2025,,,,,1,0,1,52.0,3.11,308.53,4.5,7.27,4,1,1,1,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_736,4,2025-01-05,2025_01,Sunday,7,1,2025,,,,,1,0,1,51.5,3.06,308.34,4.5,7.72,5,1,1,1,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_737,3,2025-01-06,2025_02,Monday,1,1,2025,,,,,1,0,1,54.7,2.97,307.71,4.53,7.72,6,2,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_738,6,2025-01-07,2025_02,Tuesday,2,1,2025,,,,,1,0,1,54.9,3.1,308.14,4.53,7.72,7,2,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_739,5,2025-01-08,2025_02,Wednesday,3,1,2025,,,,,0,0,0,42.9,3.12,307.99,4.55,7.72,8,2,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_740,4,2025-01-09,2025_02,Thursday,4,1,2025,,,,,0,0,0,39.9,3.08,308.65,4.62,7.72,9,2,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_741,5,2025-01-10,2025_02,Friday,5,1,2025,,,,,0,0,0,56.2,3.1,308.79,4.58,7.72,10,2,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_742,7,2025-01-11,2025_02,Saturday,6,1,2025,,,,,0,0,0,57.2,3.07,308.76,4.6,7.72,11,2,1,1,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_743,5,2025-01-12,2025_02,Sunday,7,1,2025,,,,,0,0,0,46.3,3.21,308.05,4.53,7.45,12,2,1,1,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_744,5,2025-01-13,2025_03,Monday,1,1,2025,,,,,0,0,0,42.3,3.03,307.28,4.57,7.45,13,3,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_745,5,2025-01-14,2025_03,Tuesday,2,1,2025,,,,,0,0,0,52.2,3.06,307.69,4.63,7.45,14,3,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_746,5,2025-01-15,2025_03,Wednesday,3,1,2025,,,,,0,0,0,56.5,3.11,308.98,4.63,7.45,15,3,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_747,6,2025-01-16,2025_03,Thursday,4,1,2025,,,,,0,0,0,60.9,3.19,308.27,4.57,7.45,16,3,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_748,5,2025-01-17,2025_03,Friday,5,1,2025,,,,,0,0,0,54.7,3.0,308.15,4.62,7.45,17,3,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_749,5,2025-01-18,2025_03,Saturday,6,1,2025,,,,,0,0,0,50.4,3.02,309.12,4.72,7.45,18,3,1,1,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_750,4,2025-01-19,2025_03,Sunday,7,1,2025,,,,,0,0,0,47.9,2.97,308.99,4.61,7.56,19,3,1,1,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_751,4,2025-01-20,2025_04,Monday,1,1,2025,,,,,0,0,0,52.6,3.14,308.51,4.58,7.56,20,4,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_752,4,2025-01-21,2025_04,Tuesday,2,1,2025,,,,,0,0,0,51.2,3.06,308.4,4.61,7.56,21,4,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_753,7,2025-01-22,2025_04,Wednesday,3,1,2025,,,,,0,0,0,47.8,3.12,308.48,4.62,7.56,22,4,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_754,8,2025-01-23,2025_04,Thursday,4,1,2025,,,,,0,0,0,63.3,3.21,308.64,4.61,7.56,23,4,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_755,5,2025-01-24,2025_04,Friday,5,1,2025,,,,,0,0,0,62.1,3.11,309.21,4.62,7.56,24,4,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_756,5,2025-01-25,2025_04,Saturday,6,1,2025,,,,,0,0,0,59.1,3.19,308.76,4.55,7.56,25,4,1,1,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_757,3,2025-01-26,2025_04,Sunday,7,1,2025,,,,,0,0,0,49.0,3.15,308.9,4.58,7.66,26,4,1,1,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_758,4,2025-01-27,2025_05,Monday,1,1,2025,,,,,0,0,0,58.0,3.24,309.09,4.62,7.66,27,5,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_759,5,2025-01-28,2025_05,Tuesday,2,1,2025,,,,,0,0,0,57.2,3.23,308.18,4.62,7.66,28,5,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_760,4,2025-01-29,2025_05,Wednesday,3,1,2025,,,,,0,0,0,56.4,3.14,308.96,4.6,7.66,29,5,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_761,8,2025-01-30,2025_05,Thursday,4,1,2025,,,,,0,0,0,60.6,3.19,308.56,4.62,7.66,30,5,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_762,4,2025-01-31,2025_05,Friday,5,1,2025,,,,,0,0,0,57.7,3.29,307.69,4.64,7.66,31,5,1,0,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_763,7,2025-02-01,2025_05,Saturday,6,2,2025,,,,,1,1,1,58.5,3.24,307.86,4.68,7.66,1,5,1,1,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_764,5,2025-02-02,2025_05,Sunday,7,2,2025,,,,,1,1,1,58.2,3.11,308.33,4.63,8.11,2,5,1,1,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_765,5,2025-02-03,2025_06,Monday,1,2,2025,,,,,1,1,1,56.9,3.28,308.96,4.66,8.11,3,6,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_766,6,2025-02-04,2025_06,Tuesday,2,2,2025,,,,,1,1,1,46.5,3.14,308.82,4.61,8.11,4,6,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_767,3,2025-02-05,2025_06,Wednesday,3,2,2025,,,,,1,1,1,56.1,3.35,308.86,4.67,8.11,5,6,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_768,4,2025-02-06,2025_06,Thursday,4,2,2025,,,,,1,1,1,53.1,3.32,309.59,4.66,8.11,6,6,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_769,6,2025-02-07,2025_06,Friday,5,2,2025,,,,,1,1,1,49.7,3.27,308.32,4.69,8.11,7,6,1,0,1,1
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_770,5,2025-02-08,2025_06,Saturday,6,2,2025,,,,,0,0,0,64.7,3.27,308.83,4.68,8.11,8,6,1,1,1,0
FOODS_2_002_CA_2,FOODS_2_002,FOODS_2,FOODS,CA_2,CA,d_771,7,2025-02-09,2025_06,Sunday,7,2,2025,,,,,0,0,0,65.2,3.24,308.98,4.67,7.73,9,6,1,1,1,0
