store_id,item_id,wm_yr_wk,sell_price
CA_3,FOODS_2_003,2023-10-14,3.05
CA_3,FOODS_2_003,2023-10-21,3.08
CA_3,FOODS_2_003,2023-10-28,3.2
CA_3,FOODS_2_003,2023-11-04,3.22
CA_3,FOODS_2_003,2023-11-11,3.08
CA_3,FOODS_2_003,2023-11-18,3.13
CA_3,FOODS_2_003,2023-11-25,3.16
CA_3,FOODS_2_003,2023-12-02,3.29
CA_3,FOODS_2_003,2023-12-09,3.26
CA_3,FOODS_2_003,2023-12-16,3.28
CA_3,FOODS_2_003,2023-12-23,3.34
CA_3,FOODS_2_003,2023-12-30,3.28
CA_3,FOODS_2_003,2024-01-06,3.47
CA_3,FOODS_2_003,2024-01-13,3.38
CA_3,FOODS_2_003,2024-01-20,3.34
CA_3,FOODS_2_003,2024-01-27,3.42
CA_3,FOODS_2_003,2024-02-03,3.57
CA_3,FOODS_2_003,2024-02-10,3.45
CA_3,FOODS_2_003,2024-02-17,3.59
CA_3,FOODS_2_003,2024-02-24,3.47
CA_3,FOODS_2_003,2024-03-02,3.47
CA_3,FOODS_2_003,2024-03-09,3.61
CA_3,FOODS_2_003,2024-03-16,3.48
CA_3,FOODS_2_003,2024-03-23,3.64
CA_3,FOODS_2_003,2024-03-30,3.6
CA_3,FOODS_2_003,2024-04-06,3.49
CA_3,FOODS_2_003,2024-04-13,3.55
CA_3,FOODS_2_003,2024-04-20,3.5
CA_3,FOODS_2_003,2024-04-27,3.57
CA_3,FOODS_2_003,2024-05-04,3.69
CA_3,FOODS_2_003,2024-05-11,3.48
CA_3,FOODS_2_003,2024-05-18,3.54
CA_3,FOODS_2_003,2024-05-25,3.47
CA_3,FOODS_2_003,2024-06-01,3.45
CA_3,FOODS_2_003,2024-06-08,3.41
CA_3,FOODS_2_003,2024-06-15,3.32
CA_3,FOODS_2_003,2024-06-22,3.4
CA_3,FOODS_2_003,2024-06-29,3.32
CA_3,FOODS_2_003,2024-07-06,3.24
CA_3,FOODS_2_003,2024-07-13,3.37
CA_3,FOODS_2_003,2024-07-20,3.26
CA_3,FOODS_2_003,2024-07-27,3.21
CA_3,FOODS_2_003,2024-08-03,3.31
CA_3,FOODS_2_003,2024-08-10,3.04
CA_3,FOODS_2_003,2024-08-17,3.26
CA_3,FOODS_2_003,2024-08-24,3.08
CA_3,FOODS_2_003,2024-08-31,3.15
CA_3,FOODS_2_003,2024-09-07,3.07
CA_3,FOODS_2_003,2024-09-14,3.04
CA_3,FOODS_2_003,2024-09-21,3.2
CA_3,FOODS_2_003,2024-09-28,3.24
CA_3,FOODS_2_003,2024-10-05,3.08
CA_3,FOODS_2_003,2024-10-12,3.13
CA_3,FOODS_2_003,2024-10-19,3.12
CA_3,FOODS_2_003,2024-10-26,3.26
CA_3,FOODS_2_003,2024-11-02,2.97
CA_3,FOODS_2_003,2024-11-09,3.18
CA_3,FOODS_2_003,2024-11-16,3.11
CA_3,FOODS_2_003,2024-11-23,3.01
CA_3,FOODS_2_003,2024-11-30,3.19
CA_3,FOODS_2_003,2024-12-07,3.39
CA_3,FOODS_2_003,2024-12-14,3.22
CA_3,FOODS_2_003,2024-12-21,3.36
CA_3,FOODS_2_003,2024-12-28,3.42
CA_3,FOODS_2_003,2025-01-04,3.35
CA_3,FOODS_2_003,2025-01-11,3.39
CA_3,FOODS_2_003,2025-01-18,3.26
CA_3,FOODS_2_003,2025-01-25,3.37
CA_3,FOODS_2_003,2025-02-01,3.53
CA_3,FOODS_2_003,2025-02-08,3.48
CA_3,FOODS_2_003,2025-02-15,3.53
CA_3,FOODS_2_003,2025-02-22,3.53
CA_3,FOODS_2_003,2025-03-01,3.73
CA_3,FOODS_2_003,2025-03-08,3.51
CA_3,FOODS_2_003,2025-03-15,3.7
CA_3,FOODS_2_003,2025-03-22,3.57
CA_3,FOODS_2_003,2025-03-29,3.72
CA_3,FOODS_2_003,2025-04-05,3.46
CA_3,FOODS_2_003,2025-04-12,3.58
CA_3,FOODS_2_003,2025-04-19,3.52
CA_3,FOODS_2_003,2025-04-26,3.56
CA_3,FOODS_2_003,2025-05-03,3.64
CA_3,FOODS_2_003,2025-05-10,3.55
CA_3,FOODS_2_003,2025-05-17,3.6
CA_3,FOODS_2_003,2025-05-24,3.42
CA_3,FOODS_2_003,2025-05-31,3.38
CA_3,FOODS_2_003,2025-06-07,3.43
CA_3,FOODS_2_003,2025-06-14,3.4
CA_3,FOODS_2_003,2025-06-21,3.36
CA_3,FOODS_2_003,2025-06-28,3.27
CA_3,FOODS_2_003,2025-07-05,3.42
CA_3,FOODS_2_003,2025-07-12,3.26
CA_3,FOODS_2_003,2025-07-19,3.38
CA_3,FOODS_2_003,2025-07-26,3.24
CA_3,FOODS_2_003,2025-08-02,3.27
CA_3,FOODS_2_003,2025-08-09,3.23
CA_3,FOODS_2_003,2025-08-16,3.1
CA_3,FOODS_2_003,2025-08-23,3.18
CA_3,FOODS_2_003,2025-08-30,3.29
CA_3,FOODS_2_003,2025-09-06,3.14
CA_3,FOODS_2_003,2025-09-13,3.18
CA_3,FOODS_2_003,2025-09-20,3.16
CA_3,FOODS_2_003,2025-09-27,3.12
CA_3,FOODS_2_003,2025-10-04,3.11
CA_3,FOODS_2_003,2025-10-11,3.15
CA_3,FOODS_2_003,2025-10-18,3.17
CA_3,FOODS_2_003,2025-10-25,3.01
CA_3,FOODS_2_003,2025-11-01,3.15
CA_3,FOODS_2_003,2025-11-08,3.13
CA_3,FOODS_2_003,2025-11-15,3.14
CA_3,FOODS_2_003,2025-11-22,3.29
CA_3,FOODS_2_003,2025-11-29,3.15
CA_3,FOODS_2_003,2025-12-06,3.12
CA_3,FOODS_2_003,2025-12-13,3.33
CA_3,FOODS_2_003,2025-12-20,3.17
CA_3,FOODS_2_003,2025-12-27,3.16
TX_1,FOODS_2_003,2023-01-07,3.95
TX_1,FOODS_2_003,2023-01-14,3.91
TX_1,FOODS_2_003,2023-01-21,3.97
TX_1,FOODS_2_003,2023-01-28,3.91
TX_1,FOODS_2_003,2023-02-04,3.84
TX_1,FOODS_2_003,2023-02-11,3.89
TX_1,FOODS_2_003,2023-02-18,4.0
TX_1,FOODS_2_003,2023-02-25,3.92
TX_1,FOODS_2_003,2023-03-04,4.1
TX_1,FOODS_2_003,2023-03-11,4.03
TX_1,FOODS_2_003,2023-03-18,4.11
TX_1,FOODS_2_003,2023-03-25,4.11
TX_1,FOODS_2_003,2023-04-01,4.14
TX_1,FOODS_2_003,2023-04-08,4.15
TX_1,FOODS_2_003,2023-04-15,4.06
TX_1,FOODS_2_003,2023-04-22,4.1
TX_1,FOODS_2_003,2023-04-29,4.09
TX_1,FOODS_2_003,2023-05-06,3.81
TX_1,FOODS_2_003,2023-05-13,4.1
TX_1,FOODS_2_003,2023-05-20,4.02
TX_1,FOODS_2_003,2023-05-27,4.04
TX_1,FOODS_2_003,2023-06-03,3.83
TX_1,FOODS_2_003,2023-06-10,3.9
TX_1,FOODS_2_003,2023-06-17,3.79
TX_1,FOODS_2_003,2023-06-24,3.94
TX_1,FOODS_2_003,2023-07-01,3.7
TX_1,FOODS_2_003,2023-07-08,3.71
TX_1,FOODS_2_003,2023-07-15,3.82
TX_1,FOODS_2_003,2023-07-22,3.68
TX_1,FOODS_2_003,2023-07-29,3.62
TX_1,FOODS_2_003,2023-08-05,3.76
TX_1,FOODS_2_003,2023-08-12,3.74
TX_1,FOODS_2_003,2023-08-19,3.7
TX_1,FOODS_2_003,2023-08-26,3.69
TX_1,FOODS_2_003,2023-09-02,3.57
TX_1,FOODS_2_003,2023-09-09,3.56
TX_1,FOODS_2_003,2023-09-16,3.51
TX_1,FOODS_2_003,2023-09-23,3.58
TX_1,FOODS_2_003,2023-09-30,3.51
TX_1,FOODS_2_003,2023-10-07,3.52
TX_1,FOODS_2_003,2023-10-14,3.62
TX_1,FOODS_2_003,2023-10-21,3.68
TX_1,FOODS_2_003,2023-10-28,3.63
TX_1,FOODS_2_003,2023-11-04,3.77
TX_1,FOODS_2_003,2023-11-11,3.56
TX_1,FOODS_2_003,2023-11-18,3.48
TX_1,FOODS_2_003,2023-11-25,3.74
TX_1,FOODS_2_003,2023-12-02,3.63
TX_1,FOODS_2_003,2023-12-09,3.7
TX_1,FOODS_2_003,2023-12-16,3.59
TX_1,FOODS_2_003,2023-12-23,3.71
TX_1,FOODS_2_003,2023-12-30,3.68
TX_1,FOODS_2_003,2024-01-06,3.82
TX_1,FOODS_2_003,2024-01-13,3.85
TX_1,FOODS_2_003,2024-01-20,3.93
TX_1,FOODS_2_003,2024-01-27,4.07
TX_1,FOODS_2_003,2024-02-03,4.04
TX_1,FOODS_2_003,2024-02-10,3.84
TX_1,FOODS_2_003,2024-02-17,4.09
TX_1,FOODS_2_003,2024-02-24,4.06
TX_1,FOODS_2_003,2024-03-02,4.05
TX_1,FOODS_2_003,2024-03-09,4.08
TX_1,FOODS_2_003,2024-03-16,4.11
TX_1,FOODS_2_003,2024-03-23,4.02
TX_1,FOODS_2_003,2024-03-30,4.08
TX_1,FOODS_2_003,2024-04-06,4.22
TX_1,FOODS_2_003,2024-04-13,4.02
TX_1,FOODS_2_003,2024-04-20,3.98
TX_1,FOODS_2_003,2024-04-27,4.06
TX_1,FOODS_2_003,2024-05-04,3.94
TX_1,FOODS_2_003,2024-05-11,3.86
TX_1,FOODS_2_003,2024-05-18,3.98
TX_1,FOODS_2_003,2024-05-25,4.13
TX_1,FOODS_2_003,2024-06-01,3.96
TX_1,FOODS_2_003,2024-06-08,3.95
TX_1,FOODS_2_003,2024-06-15,3.69
TX_1,FOODS_2_003,2024-06-22,3.91
TX_1,FOODS_2_003,2024-06-29,3.85
TX_1,FOODS_2_003,2024-07-06,3.74
TX_1,FOODS_2_003,2024-07-13,3.79
TX_1,FOODS_2_003,2024-07-20,3.76
TX_1,FOODS_2_003,2024-07-27,3.61
TX_1,FOODS_2_003,2024-08-03,3.71
TX_1,FOODS_2_003,2024-08-10,3.77
TX_1,FOODS_2_003,2024-08-17,3.61
TX_1,FOODS_2_003,2024-08-24,3.54
TX_1,FOODS_2_003,2024-08-31,3.58
TX_1,FOODS_2_003,2024-09-07,3.66
TX_1,FOODS_2_003,2024-09-14,3.46
TX_1,FOODS_2_003,2024-09-21,3.62
TX_1,FOODS_2_003,2024-09-28,3.5
TX_1,FOODS_2_003,2024-10-05,3.58
TX_1,FOODS_2_003,2024-10-12,3.52
TX_1,FOODS_2_003,2024-10-19,3.53
TX_1,FOODS_2_003,2024-10-26,3.72
TX_1,FOODS_2_003,2024-11-02,3.48
TX_1,FOODS_2_003,2024-11-09,3.67
TX_1,FOODS_2_003,2024-11-16,3.8
TX_1,FOODS_2_003,2024-11-23,3.73
TX_1,FOODS_2_003,2024-11-30,3.57
TX_1,FOODS_2_003,2024-12-07,3.61
TX_1,FOODS_2_003,2024-12-14,3.68
TX_1,FOODS_2_003,2024-12-21,3.8
TX_1,FOODS_2_003,2024-12-28,3.84
TX_1,FOODS_2_003,2025-01-04,3.73
TX_1,FOODS_2_003,2025-01-11,3.8
TX_1,FOODS_2_003,2025-01-18,3.83
TX_1,FOODS_2_003,2025-01-25,3.92
TX_1,FOODS_2_003,2025-02-01,4.17
TX_1,FOODS_2_003,2025-02-08,3.9
TX_1,FOODS_2_003,2025-02-15,3.92
TX_1,FOODS_2_003,2025-02-22,3.93
TX_1,FOODS_2_003,2025-03-01,4.12
TX_1,FOODS_2_003,2025-03-08,4.07
TX_1,FOODS_2_003,2025-03-15,3.99
TX_1,FOODS_2_003,2025-03-22,4.06
TX_1,FOODS_2_003,2025-03-29,4.02
TX_1,FOODS_2_003,2025-04-05,4.13
TX_1,FOODS_2_003,2025-04-12,4.37
TX_1,FOODS_2_003,2025-04-19,4.14
TX_1,FOODS_2_003,2025-04-26,4.06
TX_1,FOODS_2_003,2025-05-03,3.99
TX_1,FOODS_2_003,2025-05-10,3.9
TX_1,FOODS_2_003,2025-05-17,4.09
TX_1,FOODS_2_003,2025-05-24,4.06
TX_1,FOODS_2_003,2025-05-31,3.92
TX_1,FOODS_2_003,2025-06-07,4.06
TX_1,FOODS_2_003,2025-06-14,3.91
TX_1,FOODS_2_003,2025-06-21,3.95
TX_1,FOODS_2_003,2025-06-28,3.87
TX_1,FOODS_2_003,2025-07-05,3.8
TX_1,FOODS_2_003,2025-07-12,3.69
TX_1,FOODS_2_003,2025-07-19,3.74
TX_1,FOODS_2_003,2025-07-26,3.8
TX_1,FOODS_2_003,2025-08-02,3.64
TX_1,FOODS_2_003,2025-08-09,3.71
TX_1,FOODS_2_003,2025-08-16,3.54
TX_1,FOODS_2_003,2025-08-23,3.69
TX_1,FOODS_2_003,2025-08-30,3.63
TX_1,FOODS_2_003,2025-09-06,3.48
TX_1,FOODS_2_003,2025-09-13,3.55
TX_1,FOODS_2_003,2025-09-20,3.65
TX_1,FOODS_2_003,2025-09-27,3.45
TX_1,FOODS_2_003,2025-10-04,3.47
TX_1,FOODS_2_003,2025-10-11,3.56
TX_1,FOODS_2_003,2025-10-18,3.76
TX_1,FOODS_2_003,2025-10-25,3.52
TX_1,FOODS_2_003,2025-11-01,3.64
TX_1,FOODS_2_003,2025-11-08,3.64
TX_1,FOODS_2_003,2025-11-15,3.58
TX_1,FOODS_2_003,2025-11-22,3.68
TX_1,FOODS_2_003,2025-11-29,3.65
TX_1,FOODS_2_003,2025-12-06,3.68
TX_1,FOODS_2_003,2025-12-13,3.59
TX_1,FOODS_2_003,2025-12-20,3.78
TX_1,FOODS_2_003,2025-12-27,3.9
TX_2,FOODS_2_003,2023-01-07,3.58
TX_2,FOODS_2_003,2023-01-14,3.7
TX_2,FOODS_2_003,2023-01-21,3.69
TX_2,FOODS_2_003,2023-01-28,3.66
TX_2,FOODS_2_003,2023-02-04,3.63
TX_2,FOODS_2_003,2023-02-11,3.66
TX_2,FOODS_2_003,2023-02-18,3.59
TX_2,FOODS_2_003,2023-02-25,3.72
TX_2,FOODS_2_003,2023-03-04,3.78
TX_2,FOODS_2_003,2023-03-11,3.94
TX_2,FOODS_2_003,2023-03-18,3.84
TX_2,FOODS_2_003,2023-03-25,3.71
TX_2,FOODS_2_003,2023-04-01,3.66
TX_2,FOODS_2_003,2023-04-08,3.77
TX_2,FOODS_2_003,2023-04-15,3.86
TX_2,FOODS_2_003,2023-04-22,3.76
TX_2,FOODS_2_003,2023-04-29,3.82
TX_2,FOODS_2_003,2023-05-06,3.73
TX_2,FOODS_2_003,2023-05-13,3.8
TX_2,FOODS_2_003,2023-05-20,3.56
TX_2,FOODS_2_003,2023-05-27,3.84
TX_2,FOODS_2_003,2023-06-03,3.56
TX_2,FOODS_2_003,2023-06-10,3.71
TX_2,FOODS_2_003,2023-06-17,3.58
TX_2,FOODS_2_003,2023-06-24,3.57
TX_2,FOODS_2_003,2023-07-01,3.53
TX_2,FOODS_2_003,2023-07-08,3.54
TX_2,FOODS_2_003,2023-07-15,3.53
TX_2,FOODS_2_003,2023-07-22,3.55
TX_2,FOODS_2_003,2023-07-29,3.55
TX_2,FOODS_2_003,2023-08-05,3.44
TX_2,FOODS_2_003,2023-08-12,3.53
TX_2,FOODS_2_003,2023-08-19,3.37
TX_2,FOODS_2_003,2023-08-26,3.43
TX_2,FOODS_2_003,2023-09-02,3.36
TX_2,FOODS_2_003,2023-09-09,3.27
TX_2,FOODS_2_003,2023-09-16,3.32
TX_2,FOODS_2_003,2023-09-23,3.34
TX_2,FOODS_2_003,2023-09-30,3.3
TX_2,FOODS_2_003,2023-10-07,3.33
TX_2,FOODS_2_003,2023-10-14,3.38
TX_2,FOODS_2_003,2023-10-21,3.31
TX_2,FOODS_2_003,2023-10-28,3.08
TX_2,FOODS_2_003,2023-11-04,3.48
TX_2,FOODS_2_003,2023-11-11,3.33
TX_2,FOODS_2_003,2023-11-18,3.31
TX_2,FOODS_2_003,2023-11-25,3.31
TX_2,FOODS_2_003,2023-12-02,3.4
TX_2,FOODS_2_003,2023-12-09,3.4
TX_2,FOODS_2_003,2023-12-16,3.42
TX_2,FOODS_2_003,2023-12-23,3.45
TX_2,FOODS_2_003,2023-12-30,3.59
TX_2,FOODS_2_003,2024-01-06,3.75
TX_2,FOODS_2_003,2024-01-13,3.67
TX_2,FOODS_2_003,2024-01-20,3.73
TX_2,FOODS_2_003,2024-01-27,3.62
TX_2,FOODS_2_003,2024-02-03,3.69
TX_2,FOODS_2_003,2024-02-10,3.75
TX_2,FOODS_2_003,2024-02-17,3.67
TX_2,FOODS_2_003,2024-02-24,3.71
TX_2,FOODS_2_003,2024-03-02,3.84
TX_2,FOODS_2_003,2024-03-09,3.88
TX_2,FOODS_2_003,2024-03-16,3.79
TX_2,FOODS_2_003,2024-03-23,3.68
TX_2,FOODS_2_003,2024-03-30,3.77
TX_2,FOODS_2_003,2024-04-06,3.66
TX_2,FOODS_2_003,2024-04-13,3.8
TX_2,FOODS_2_003,2024-04-20,3.8
TX_2,FOODS_2_003,2024-04-27,3.74
TX_2,FOODS_2_003,2024-05-04,3.78
TX_2,FOODS_2_003,2024-05-11,3.77
TX_2,FOODS_2_003,2024-05-18,3.74
TX_2,FOODS_2_003,2024-05-25,3.58
TX_2,FOODS_2_003,2024-06-01,3.64
TX_2,FOODS_2_003,2024-06-08,3.68
TX_2,FOODS_2_003,2024-06-15,3.75
TX_2,FOODS_2_003,2024-06-22,3.56
TX_2,FOODS_2_003,2024-06-29,3.6
TX_2,FOODS_2_003,2024-07-06,3.6
TX_2,FOODS_2_003,2024-07-13,3.48
TX_2,FOODS_2_003,2024-07-20,3.56
TX_2,FOODS_2_003,2024-07-27,3.54
TX_2,FOODS_2_003,2024-08-03,3.53
TX_2,FOODS_2_003,2024-08-10,3.43
TX_2,FOODS_2_003,2024-08-17,3.56
TX_2,FOODS_2_003,2024-08-24,3.29
TX_2,FOODS_2_003,2024-08-31,3.51
TX_2,FOODS_2_003,2024-09-07,3.38
TX_2,FOODS_2_003,2024-09-14,3.42
TX_2,FOODS_2_003,2024-09-21,3.27
TX_2,FOODS_2_003,2024-09-28,3.37
TX_2,FOODS_2_003,2024-10-05,3.42
TX_2,FOODS_2_003,2024-10-12,3.21
TX_2,FOODS_2_003,2024-10-19,3.3
TX_2,FOODS_2_003,2024-10-26,3.14
TX_2,FOODS_2_003,2024-11-02,3.32
TX_2,FOODS_2_003,2024-11-09,3.29
TX_2,FOODS_2_003,2024-11-16,3.36
TX_2,FOODS_2_003,2024-11-23,3.65
TX_2,FOODS_2_003,2024-11-30,3.57
TX_2,FOODS_2_003,2024-12-07,3.33
TX_2,FOODS_2_003,2024-12-14,3.53
TX_2,FOODS_2_003,2024-12-21,3.58
TX_2,FOODS_2_003,2024-12-28,3.51
TX_2,FOODS_2_003,2025-01-04,3.58
TX_2,FOODS_2_003,2025-01-11,3.62
TX_2,FOODS_2_003,2025-01-18,3.5
TX_2,FOODS_2_003,2025-01-25,3.56
TX_2,FOODS_2_003,2025-02-01,3.69
TX_2,FOODS_2_003,2025-02-08,3.71
TX_2,FOODS_2_003,2025-02-15,3.66
TX_2,FOODS_2_003,2025-02-22,3.67
TX_2,FOODS_2_003,2025-03-01,3.75
TX_2,FOODS_2_003,2025-03-08,3.86
TX_2,FOODS_2_003,2025-03-15,3.78
TX_2,FOODS_2_003,2025-03-22,3.94
TX_2,FOODS_2_003,2025-03-29,3.73
TX_2,FOODS_2_003,2025-04-05,3.81
TX_2,FOODS_2_003,2025-04-12,3.76
TX_2,FOODS_2_003,2025-04-19,3.84
TX_2,FOODS_2_003,2025-04-26,3.7
TX_2,FOODS_2_003,2025-05-03,3.94
TX_2,FOODS_2_003,2025-05-10,3.58
TX_2,FOODS_2_003,2025-05-17,3.88
TX_2,FOODS_2_003,2025-05-24,3.71
TX_2,FOODS_2_003,2025-05-31,3.73
TX_2,FOODS_2_003,2025-06-07,3.77
TX_2,FOODS_2_003,2025-06-14,3.7
TX_2,FOODS_2_003,2025-06-21,3.53
TX_2,FOODS_2_003,2025-06-28,3.61
TX_2,FOODS_2_003,2025-07-05,3.7
TX_2,FOODS_2_003,2025-07-12,3.42
TX_2,FOODS_2_003,2025-07-19,3.66
TX_2,FOODS_2_003,2025-07-26,3.48
TX_2,FOODS_2_003,2025-08-02,3.38
TX_2,FOODS_2_003,2025-08-09,3.32
TX_2,FOODS_2_003,2025-08-16,3.35
TX_2,FOODS_2_003,2025-08-23,3.19
TX_2,FOODS_2_003,2025-08-30,3.3
TX_2,FOODS_2_003,2025-09-06,3.3
TX_2,FOODS_2_003,2025-09-13,3.22
TX_2,FOODS_2_003,2025-09-20,3.36
TX_2,FOODS_2_003,2025-09-27,3.28
TX_2,FOODS_2_003,2025-10-04,3.25
TX_2,FOODS_2_003,2025-10-11,3.27
TX_2,FOODS_2_003,2025-10-18,3.34
TX_2,FOODS_2_003,2025-10-25,3.32
TX_2,FOODS_2_003,2025-11-01,3.27
TX_2,FOODS_2_003,2025-11-08,3.36
TX_2,FOODS_2_003,2025-11-15,3.36
TX_2,FOODS_2_003,2025-11-22,3.29
TX_2,FOODS_2_003,2025-11-29,3.39
TX_2,FOODS_2_003,2025-12-06,3.49
TX_2,FOODS_2_003,2025-12-13,3.52
TX_2,FOODS_2_003,2025-12-20,3.48
TX_2,FOODS_2_003,2025-12-27,3.59
TX_3,FOODS_2_003,2023-01-07,3.28
TX_3,FOODS_2_003,2023-01-14,3.31
TX_3,FOODS_2_003,2023-01-21,3.39
TX_3,FOODS_2_003,2023-01-28,3.57
TX_3,FOODS_2_003,2023-02-04,3.48
TX_3,FOODS_2_003,2023-02-11,3.46
TX_3,FOODS_2_003,2023-02-18,3.64
TX_3,FOODS_2_003,2023-02-25,3.5
TX_3,FOODS_2_003,2023-03-04,3.74
TX_3,FOODS_2_003,2023-03-11,3.51
TX_3,FOODS_2_003,2023-03-18,3.47
TX_3,FOODS_2_003,2023-03-25,3.55
TX_3,FOODS_2_003,2023-04-01,3.54
TX_3,FOODS_2_003,2023-04-08,3.49
TX_3,FOODS_2_003,2023-04-15,3.79
TX_3,FOODS_2_003,2023-04-22,3.58
TX_3,FOODS_2_003,2023-04-29,3.58
TX_3,FOODS_2_003,2023-05-06,3.49
TX_3,FOODS_2_003,2023-05-13,3.46
TX_3,FOODS_2_003,2023-05-20,3.58
TX_3,FOODS_2_003,2023-05-27,3.32
TX_3,FOODS_2_003,2023-06-03,3.35
TX_3,FOODS_2_003,2023-06-10,3.4
TX_3,FOODS_2_003,2023-06-17,3.51
TX_3,FOODS_2_003,2023-06-24,3.33
TX_3,FOODS_2_003,2023-07-01,3.37
TX_3,FOODS_2_003,2023-07-08,3.31
TX_3,FOODS_2_003,2023-07-15,3.39
TX_3,FOODS_2_003,2023-07-22,3.12
TX_3,FOODS_2_003,2023-07-29,3.29
TX_3,FOODS_2_003,2023-08-05,3.19
TX_3,FOODS_2_003,2023-08-12,3.25
TX_3,FOODS_2_003,2023-08-19,3.1
TX_3,FOODS_2_003,2023-08-26,3.14
TX_3,FOODS_2_003,2023-09-02,3.12
TX_3,FOODS_2_003,2023-09-09,3.04
TX_3,FOODS_2_003,2023-09-16,3.01
TX_3,FOODS_2_003,2023-09-23,3.06
TX_3,FOODS_2_003,2023-09-30,3.11
TX_3,FOODS_2_003,2023-10-07,3.04
TX_3,FOODS_2_003,2023-10-14,3.08
TX_3,FOODS_2_003,2023-10-21,2.97
TX_3,FOODS_2_003,2023-10-28,3.1
TX_3,FOODS_2_003,2023-11-04,3.22
TX_3,FOODS_2_003,2023-11-11,3.21
TX_3,FOODS_2_003,2023-11-18,3.17
TX_3,FOODS_2_003,2023-11-25,3.22
TX_3,FOODS_2_003,2023-12-02,3.15
TX_3,FOODS_2_003,2023-12-09,3.38
TX_3,FOODS_2_003,2023-12-16,3.44
TX_3,FOODS_2_003,2023-12-23,3.31
TX_3,FOODS_2_003,2023-12-30,3.54
TX_3,FOODS_2_003,2024-01-06,3.3
TX_3,FOODS_2_003,2024-01-13,3.28
TX_3,FOODS_2_003,2024-01-20,3.35
TX_3,FOODS_2_003,2024-01-27,3.42
TX_3,FOODS_2_003,2024-02-03,3.66
TX_3,FOODS_2_003,2024-02-10,3.46
TX_3,FOODS_2_003,2024-02-17,3.43
TX_3,FOODS_2_003,2024-02-24,3.44
TX_3,FOODS_2_003,2024-03-02,3.64
TX_3,FOODS_2_003,2024-03-09,3.64
TX_3,FOODS_2_003,2024-03-16,3.52
TX_3,FOODS_2_003,2024-03-23,3.4
TX_3,FOODS_2_003,2024-03-30,3.47
TX_3,FOODS_2_003,2024-04-06,3.72
TX_3,FOODS_2_003,2024-04-13,3.62
TX_3,FOODS_2_003,2024-04-20,3.56
TX_3,FOODS_2_003,2024-04-27,3.71
TX_3,FOODS_2_003,2024-05-04,3.7
TX_3,FOODS_2_003,2024-05-11,3.51
TX_3,FOODS_2_003,2024-05-18,3.49
TX_3,FOODS_2_003,2024-05-25,3.42
TX_3,FOODS_2_003,2024-06-01,3.42
TX_3,FOODS_2_003,2024-06-08,3.29
TX_3,FOODS_2_003,2024-06-15,3.27
TX_3,FOODS_2_003,2024-06-22,3.22
TX_3,FOODS_2_003,2024-06-29,3.43
TX_3,FOODS_2_003,2024-07-06,3.18
TX_3,FOODS_2_003,2024-07-13,3.44
TX_3,FOODS_2_003,2024-07-20,3.2
TX_3,FOODS_2_003,2024-07-27,3.37
TX_3,FOODS_2_003,2024-08-03,3.18
TX_3,FOODS_2_003,2024-08-10,3.06
TX_3,FOODS_2_003,2024-08-17,3.26
TX_3,FOODS_2_003,2024-08-24,3.26
TX_3,FOODS_2_003,2024-08-31,3.06
TX_3,FOODS_2_003,2024-09-07,3.09
TX_3,FOODS_2_003,2024-09-14,3.04
TX_3,FOODS_2_003,2024-09-21,3.09
TX_3,FOODS_2_003,2024-09-28,3.11
TX_3,FOODS_2_003,2024-10-05,3.07
TX_3,FOODS_2_003,2024-10-12,2.96
TX_3,FOODS_2_003,2024-10-19,3.07
TX_3,FOODS_2_003,2024-10-26,3.18
TX_3,FOODS_2_003,2024-11-02,3.12
TX_3,FOODS_2_003,2024-11-09,3.13
TX_3,FOODS_2_003,2024-11-16,3.1
TX_3,FOODS_2_003,2024-11-23,3.14
TX_3,FOODS_2_003,2024-11-30,3.33
TX_3,FOODS_2_003,2024-12-07,3.15
TX_3,FOODS_2_003,2024-12-14,3.33
TX_3,FOODS_2_003,2024-12-21,3.3
TX_3,FOODS_2_003,2024-12-28,3.34
TX_3,FOODS_2_003,2025-01-04,3.29
TX_3,FOODS_2_003,2025-01-11,3.35
TX_3,FOODS_2_003,2025-01-18,3.4
TX_3,FOODS_2_003,2025-01-25,3.39
TX_3,FOODS_2_003,2025-02-01,3.48
TX_3,FOODS_2_003,2025-02-08,3.52
TX_3,FOODS_2_003,2025-02-15,3.69
TX_3,FOODS_2_003,2025-02-22,3.54
TX_3,FOODS_2_003,2025-03-01,3.36
TX_3,FOODS_2_003,2025-03-08,3.65
TX_3,FOODS_2_003,2025-03-15,3.54
TX_3,FOODS_2_003,2025-03-22,3.74
TX_3,FOODS_2_003,2025-03-29,3.7
TX_3,FOODS_2_003,2025-04-05,3.52
TX_3,FOODS_2_003,2025-04-12,3.63
TX_3,FOODS_2_003,2025-04-19,3.5
TX_3,FOODS_2_003,2025-04-26,3.55
TX_3,FOODS_2_003,2025-05-03,3.59
TX_3,FOODS_2_003,2025-05-10,3.61
TX_3,FOODS_2_003,2025-05-17,3.58
TX_3,FOODS_2_003,2025-05-24,3.48
TX_3,FOODS_2_003,2025-05-31,3.67
TX_3,FOODS_2_003,2025-06-07,3.4
TX_3,FOODS_2_003,2025-06-14,3.27
TX_3,FOODS_2_003,2025-06-21,3.26
TX_3,FOODS_2_003,2025-06-28,3.47
TX_3,FOODS_2_003,2025-07-05,3.31
